HP,HDD,1366,2.3,4,500,0,415
Lenovo,SSD,2560,2.3,8,256,0,1046
Lenovo,SSD,1920,2.7,6,256,0,531
Dell,SSD,1920,2.7,8,256,0,572
Acer,HDD,1366,2,4,500,0,212
HP,HDD,1920,2.6,6,1024,0,510
Asus,SSD,1920,2.6,8,256,1024,581
Dell,SSD,1920,2.7,16,512,0,753
Acer,SSD,1920,2.5,4,256,0,441
Dell,SSD,3200,2.4,8,256,0,702
Acer,SSD,1920,2.8,16,256,1024,1661
Lenovo,HDD,1920,2.5,8,1024,0,523
Samsung,Flash,2400,2,4,32,0,421
HP,HDD,1366,2.5,4,500,0,310
Apple,Flash,2304,1.1,8,256,0,743
Dell,SSD,1920,2.5,8,256,0,766
HP,SSD,1920,2.8,12,128,1024,848
Lenovo,HDD,1366,2,4,1024,0,235
Asus,SSD,1920,2.6,16,512,1024,1374
Acer,HDD,1366,2,4,1024,0,173
MSI,SSD,1920,2.8,16,256,1024,1309
Dell,SSD,1366,2,4,128,0,319
Lenovo,HDD,1366,2.5,8,500,0,402
Dell,SSD,1920,1.8,16,512,0,821
Dell,SSD,3200,2.7,16,512,0,1713
Asus,HDD,1920,2.6,8,1024,0,747
Dell,SSD,1920,2.5,8,256,0,568
HP,SSD,1366,2.5,8,256,0,370
Lenovo,HDD,1366,2.2,4,500,0,191
Acer,HDD,1600,2,8,1024,0,402
Asus,SSD,1920,2.8,16,256,1024,1565
Apple,Flash,2304,1.2,8,512,0,817
Asus,SSD,1920,2.8,16,128,1024,1118
MSI,SSD,1920,2.6,16,256,1024,1246
Dell,SSD,1920,2.5,8,256,0,638
Asus,SSD,1920,2.8,16,256,1024,1246
Acer,SSD,1366,1.5,2,32,0,111
Acer,HDD,1600,2,4,1024,0,382
Lenovo,HDD,1600,2.5,8,1024,0,344
Lenovo,SSD,1920,2.6,8,128,1024,813
Acer,SSD,1920,1.3,8,256,0,734
Lenovo,SSD,1920,2.6,8,256,0,977
MSI,SSD,1920,2.6,8,128,1024,943
HP,HDD,1920,2.7,6,1024,0,338
Dell,SSD,1920,2.4,8,256,0,1095
Dell,HDD,1920,2.4,4,500,0,325
Asus,HDD,1366,1.6,4,1024,0,197
Dell,SSD,3200,2.7,8,256,0,944
Dell,HDD,1366,2.5,4,1024,0,333
Lenovo,SSD,1920,2.6,16,128,1024,657
MSI,SSD,1920,2.8,8,128,1024,734
Lenovo,SSD,1920,2.5,16,512,0,1054
Razer,SSD,1920,2.8,16,1024,0,2237
Dell,HDD,1366,2.4,8,1024,0,299
MSI,SSD,1920,2.8,16,256,1024,1021
Apple,Flash,1366,1.6,4,256,0,613
HP,HDD,1920,2,4,1024,0,305
HP,SSD,2560,2.5,8,256,0,1405
Dell,HDD,1366,2.3,4,500,0,471
MSI,SSD,1920,2.6,8,128,1024,747
Lenovo,SSD,1920,2.7,16,512,0,958
Lenovo,SSD,1920,3.6,6,256,0,382
Asus,SSD,1920,2.5,8,256,0,818
Acer,HDD,1366,2,4,500,0,231
Dell,SSD,1920,2.7,16,512,0,1150
HP,SSD,1920,2.3,4,256,0,703
Asus,SSD,1920,2.8,16,256,1024,1022
Dell,HDD,1366,2.5,4,500,0,559
Asus,SSD,1920,2.6,16,256,1024,1486
Lenovo,SSD,1920,2.5,8,256,0,366
Dell,SSD,3200,1.2,8,256,0,1159
Dell,HDD,1366,1.6,4,500,0,207
HP,HDD,1366,2.5,4,500,0,255
Lenovo,SSD,1920,2.3,6,128,0,363
Lenovo,SSD,1920,2.3,8,256,0,685
Dell,HDD,1366,1.6,4,500,0,283
Asus,HDD,1366,1.1,4,1024,0,216
Asus,SSD,1920,2.6,16,128,1024,1214
Dell,HDD,1366,2,4,500,0,313
Lenovo,Hybrid,1920,2.5,8,1024,0,572
MSI,SSD,1920,2.6,8,128,1024,785
Lenovo,SSD,1920,2.3,4,128,0,532
Asus,SSD,1920,0.9,8,512,0,466
Dell,HDD,1366,2.4,6,1024,0,293
Acer,HDD,1366,1.6,4,500,0,184
Dell,HDD,1366,1.6,2,500,0,242
Lenovo,HDD,1920,2.6,8,1024,0,574
HP,Hybrid,1920,2.9,6,1024,0,351
Dell,HDD,1366,2.7,8,1024,0,515
HP,Flash,1366,1.6,2,32,0,133
Asus,HDD,1366,2.5,4,500,0,460
Lenovo,SSD,1920,2.5,4,128,0,407
Lenovo,SSD,3200,2.5,16,512,0,958
Lenovo,Flash,1366,1.6,2,64,0,146
HP,HDD,1366,2.5,6,1024,0,488
Asus,HDD,1366,1.6,4,500,0,235
Asus,SSD,1920,0.9,8,512,0,466
Dell,HDD,1366,2.4,6,1024,0,293
Acer,HDD,1366,1.6,4,500,0,184
Dell,HDD,1366,1.6,2,500,0,242
Lenovo,HDD,1920,2.6,8,1024,0,574
HP,Hybrid,1920,2.9,6,1024,0,351
Dell,HDD,1366,2.7,8,1024,0,515
HP,Flash,1366,1.6,2,32,0,133
Asus,HDD,1366,2.5,4,500,0,460
Lenovo,SSD,1920,2.5,4,128,0,407
Lenovo,SSD,3200,2.5,16,512,0,958
Lenovo,Flash,1366,1.6,2,64,0,146
HP,HDD,1366,2.5,6,1024,0,488
Asus,HDD,1366,1.6,4,500,0,235
Asus,SSD,1920,0.9,8,512,0,466
Dell,HDD,1366,2.4,6,1024,0,293
Acer,HDD,1366,1.6,4,500,0,184
Dell,HDD,1366,1.6,2,500,0,242
Lenovo,HDD,1920,2.6,8,1024,0,574
HP,Hybrid,1920,2.9,6,1024,0,351
Dell,HDD,1366,2.7,8,1024,0,515
HP,Flash,1366,1.6,2,32,0,133
Asus,HDD,1366,2.5,4,500,0,460
Lenovo,SSD,1920,2.5,4,128,0,407
Lenovo,SSD,3200,2.5,16,512,0,958
Lenovo,Flash,1366,1.6,2,64,0,146
HP,HDD,1366,2.5,6,1024,0,488
Asus,HDD,1366,1.6,4,500,0,235

